PRODUTO;COD_PRODUTO;CATEGORIA;MODALIDADE;COBERTURA;OUTRA_COBERTURA;COBERTURAS_ADICIONAIS;ASSISTENCIAS;ASSISTENCIAS_ADICIONAIS;CD_SUSEP;CONDICOES_GERAIS;FORMA_INDENIZACAO;FREQUENCIA_INDENIZACAO;MODALIDADE_INDENIZACAO;TIPO_RENDA;VALOR_MINIMO;VALOR_MINIMO_UNIDADE;VALOR_MINIMO_MOEDA_DESCRICAO;VALOR_MAXIMO;VALOR_MAXIMO_UNIDADE;VALOR_MAXIMO_MOEDA_DESCRICAO;PERIODO_INDENIZAVEL;NUMERO_MAXIMO_PARCELAS_INDENIZAVEIS;MOEDA;PERIODO_CARENCIA;PERIODO_CARENCIA_UNIDADE;PERIODO_CARENCIA_DIFERENCIADO;PERIODO_CARENCIA_DIFERENCIADO_UNIDADE;FRANQUIA_DIAS;FRANQUIA_DIAS_DIFERENCIA;FRANQUIA_REAIS;FRANQUIA_REAIS_DIFERENCIADA;RISCOS_EXCLUIDOS;RISCOS_EXCLUIDOS_URL;CONTRATACAO_ISOLADA;CAPITAL_GLOBAL;VIGENCIA;TAXA_JUROS;INDICE_PMBAC;CRITERIO;INDICE_ATUALIZACAO;CRITERIO_REENQUADRAMENTO;PERIODICIDADE_REENQUADRAMENTO;REGIME_FINANCEIRO;MES_INICIAL_RANGE;MES_FINAL_RANGE;PERCENTUAL_RESGATE;PERCENTUAL_DIFERENCIADO;CRITERIO_CARENCIA_RESGATE;CRITERIO_CARENCIA_RESGATE_UNIDADE;OUTROS_VALORES_GARANTIDOS;PORTABILIDADE;CRITERIO_PORTABILIDADE;CRITERIO_PORTABILIDADE_UNIDADE;MEIO_PAGAMENTO;PERIODICIDADE_PAGAMENTO;TAXA_PREMIO;TIPO_CONTRATACAO;REQ_MINIMO_CONTRATACAO;PUBLICO_ALVO;
SEGURO VIAGEM NEXT;665;TRADICIONAL;VIAGEM;TRASLADO MEDICO;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.900006/2016-60;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-BRADESCO;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;TRUE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-CARTAO DE CREDITO-CARTAO DE DEBITO-CONSIGNACAO EM FOLHA DE PAGAMENTO-DE ACORDO COM A REGRA DO PARCEIRO-DEBITO EM CONTA-DEBITO EM CONTA POUPANCA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;INDIVIDUAL;CONFORME CONDICOES GERAIS;PESSOA NATURAL;
PRESTAMISTA;814;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;FUNERAL;;15414.004673/2004-86;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;814;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);INCAPACIDADE TEMPORARIA;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.004673/2004-86;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;814;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);INVALIDEZ TOTAL POR ACIDENTE;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.004673/2004-86;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;814;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);MORTE;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.004673/2004-86;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;814;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);OUTROS;AUXILIO EMERGENCIAL;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.004673/2004-86;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
PRESTAMISTA;814;TRADICIONAL;PRESTAMISTA (EXCETO HABITACIONAL E RURAL);PERDA INVOLUNTARIA DE EMPREGO;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.004673/2004-86;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-PRESTAMISTA;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO VIAGEM PRIME;833;TRADICIONAL;VIAGEM;;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;OUTROS;ASSISTENCIA PESSOAL;15414.003881/2007-19;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-PRIME;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO VIAGEM PRIME;833;TRADICIONAL;VIAGEM;CANCELAMENTO DE VIAGEM;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.003881/2007-19;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-PRIME;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO VIAGEM PRIME;833;TRADICIONAL;VIAGEM;MORTE ACIDENTAL;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.003881/2007-19;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-PRIME;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO VIAGEM PRIME;833;TRADICIONAL;VIAGEM;OUTROS;PERDA OU ROUBO DE BAGAGEM;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.003881/2007-19;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-PRIME;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO COLETIVO PESSOAS - CAPITAL GLOBAL;839;TRADICIONAL;VIDA;DESPESAS MEDICAS HOSPITALARES E/OU ODONTOLOGICAS;;NAO HA;;;15414.003566/2008-64;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/COLETIVO-DE-PESSOAS;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO COLETIVO PESSOAS - CAPITAL GLOBAL;839;TRADICIONAL;VIDA;INVALIDEZ FUNCIONAL PERMANENTE POR DOENCA;;NAO HA;;;15414.003566/2008-64;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/COLETIVO-DE-PESSOAS;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO COLETIVO PESSOAS - CAPITAL GLOBAL;839;TRADICIONAL;VIDA;INVALIDEZ TOTAL POR ACIDENTE;;NAO HA;;;15414.003566/2008-64;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/COLETIVO-DE-PESSOAS;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO COLETIVO PESSOAS - CAPITAL GLOBAL;839;TRADICIONAL;VIDA;MORTE;;NAO HA;;;15414.003566/2008-64;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/COLETIVO-DE-PESSOAS;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO COLETIVO PESSOAS - CAPITAL GLOBAL;839;TRADICIONAL;VIDA;MORTE ACIDENTAL;;NAO HA;;;15414.003566/2008-64;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/COLETIVO-DE-PESSOAS;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO COLETIVO PESSOAS - CAPITAL GLOBAL;839;TRADICIONAL;VIDA;MORTE DO CONJUGE;;NAO HA;;;15414.003566/2008-64;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/COLETIVO-DE-PESSOAS;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO COLETIVO PESSOAS - CAPITAL GLOBAL;839;TRADICIONAL;VIDA;MORTE DOS FILHOS;;NAO HA;;;15414.003566/2008-64;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/PARA-EMPRESAS/COLETIVO-DE-PESSOAS;PAGAMENTO DO CAPITAL SEGURADO EM VALOR MONETARIO;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO VIAGEM;848;TRADICIONAL;VIAGEM;;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;VIAGEM;;15414.003881/2007-19;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-BRADESCO;;;;;;;;;;;;;;;;;;;;;;;;;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
SEGURO VIAGEM;848;TRADICIONAL;VIAGEM;CANCELAMENTO DE VIAGEM;;SERVICOS DE ASSISTENCIA COMPLEMENTARES   GRATUITO;;;15414.003881/2007-19;HTTPS://WWW.BRADESCOSEGUROS.COM.BR/CLIENTES/PRODUTOS/SEGURO-DE-VIDA/SEGURO-VIAGEM-BRADESCO;REEMBOLSO DE DESPESAS;INDENIZACAO UNICA;UNICO;CERTA;1.00;R$;REAL;10000000.00;R$;REAL;ATE O FIM DE CICLO DETERMINADO;;BRL;;NAO SE APLICA;;;0;;0;;ATO_RECONHECIMENTO_PERIGOSO-ATO_ILICITO_DOLOSO_PRATICADO_SEGURADO-OPERACOES_DE_GUERRA-FURACOES_CICLONES_TERREMOTOS-MATERIAL_NUCLEAR-DOENCAS_LESOES_PREEXISTENTES-EPIDEMIAS_PANDEMIAS-SUICIDIO-ATO_ILICITO_DOLOSO_PRATICADO_CONTROLADOR;;FALSE;FALSE;TEMPORARIA - PRAZO FIXO;;;;;NAO APLICAVEL;;REPARTICAO CAPITAIS;;;;;;;NAO SE APLICA;FALSE;;;BOLETO BANCARIO-DEBITO EM CONTA;ANUAL-MENSAL-OUTRA-SEMESTRAL-TRIMESTRAL-UNICA;;COLETIVO;CONFORME CONDICOES GERAIS;PESSOA JURIDICA;
